0,0.2041015625
1,0.1796875
2,0.1865234375
3,0.177734375
4,0.1630859375
5,0.16796875
6,0.1630859375
7,0.1513671875
8,0.138671875
9,0.146484375
10,0.1474609375
11,0.1435546875
12,0.1435546875
13,0.1474609375
14,0.1484375
15,0.1474609375
16,0.150390625
17,0.1513671875
18,0.1533203125
19,0.1533203125
20,0.158203125
21,0.158203125
22,0.1611328125
23,0.1611328125
24,0.1650390625
25,0.1640625
26,0.166015625
27,0.169921875
28,0.1728515625
29,0.17578125
30,0.1787109375
31,0.1806640625
32,0.1845703125
33,0.1875
34,0.1904296875
35,0.1953125
36,0.1982421875
37,0.203125
38,0.20703125
39,0.2138671875
40,0.2177734375
41,0.2216796875
42,0.2294921875
43,0.234375
44,0.2412109375
45,0.248046875
46,0.25390625
47,0.26171875
48,0.267578125
49,0.275390625
