0,0.255859375
1,0.232421875
2,0.228515625
3,0.2490234375
4,0.267578125
5,0.2314453125
6,0.220703125
7,0.2216796875
8,0.2294921875
9,0.21484375
10,0.2265625
11,0.23046875
12,0.228515625
13,0.23046875
14,0.2265625
15,0.228515625
16,0.2314453125
17,0.2255859375
18,0.2333984375
19,0.2333984375
20,0.2353515625
21,0.2392578125
22,0.2421875
23,0.2431640625
24,0.2451171875
25,0.24609375
26,0.25
27,0.2490234375
28,0.25390625
29,0.2578125
30,0.26171875
31,0.265625
32,0.271484375
33,0.2734375
34,0.28125
35,0.28515625
36,0.291015625
37,0.294921875
38,0.30078125
39,0.30859375
40,0.3125
41,0.3203125
42,0.326171875
43,0.333984375
44,0.33984375
45,0.34765625
46,0.35546875
47,0.361328125
48,0.369140625
49,0.376953125
