0,0.12060546875
1,0.103515625
2,0.1083984375
3,0.1123046875
4,0.091796875
5,0.0869140625
6,0.08935546875
7,0.0888671875
8,0.08203125
9,0.0810546875
10,0.07568359375
11,0.0712890625
12,0.0673828125
13,0.0693359375
14,0.06884765625
15,0.06982421875
16,0.0673828125
17,0.06884765625
18,0.068359375
19,0.06640625
20,0.06884765625
21,0.0693359375
22,0.06884765625
23,0.0703125
24,0.07177734375
25,0.07275390625
26,0.07421875
27,0.07666015625
28,0.078125
29,0.07958984375
30,0.08251953125
31,0.0849609375
32,0.087890625
33,0.091796875
34,0.09521484375
35,0.09912109375
36,0.1044921875
37,0.1083984375
38,0.11328125
39,0.11962890625
40,0.1259765625
41,0.1318359375
42,0.1396484375
43,0.146484375
44,0.1533203125
45,0.16015625
46,0.1669921875
47,0.17578125
48,0.1826171875
49,0.1884765625
