0,0.1591796875
1,0.14453125
2,0.1376953125
3,0.1357421875
4,0.1328125
5,0.130859375
6,0.1298828125
7,0.1279296875
8,0.1279296875
9,0.126953125
10,0.130859375
11,0.1298828125
12,0.130859375
13,0.1318359375
14,0.130859375
15,0.1298828125
16,0.130859375
17,0.130859375
18,0.1318359375
19,0.1328125
20,0.1337890625
21,0.134765625
22,0.1357421875
23,0.13671875
24,0.1376953125
25,0.138671875
26,0.140625
27,0.142578125
28,0.14453125
29,0.146484375
30,0.1494140625
31,0.15234375
32,0.1552734375
33,0.1572265625
34,0.1611328125
35,0.1650390625
36,0.1689453125
37,0.171875
38,0.1767578125
39,0.1826171875
40,0.1865234375
41,0.19140625
42,0.197265625
43,0.203125
44,0.208984375
45,0.21484375
46,0.220703125
47,0.2275390625
48,0.2333984375
49,0.2392578125
