0,0.193359375
1,0.173828125
2,0.1708984375
3,0.171875
4,0.16796875
5,0.1669921875
6,0.1689453125
7,0.166015625
8,0.1630859375
9,0.166015625
10,0.1630859375
11,0.1640625
12,0.162109375
13,0.166015625
14,0.16796875
15,0.1689453125
16,0.1728515625
17,0.1708984375
18,0.1748046875
19,0.1767578125
20,0.177734375
21,0.181640625
22,0.181640625
23,0.1826171875
24,0.1845703125
25,0.1865234375
26,0.189453125
27,0.1923828125
28,0.197265625
29,0.201171875
30,0.2060546875
31,0.2109375
32,0.2158203125
33,0.2197265625
34,0.224609375
35,0.23046875
36,0.2353515625
37,0.240234375
38,0.2470703125
39,0.25390625
40,0.259765625
41,0.265625
42,0.2734375
43,0.279296875
44,0.28515625
45,0.29296875
46,0.30078125
47,0.30859375
48,0.314453125
49,0.322265625
